TrackObjects_Label_1,DAPI,SOX2,pERK,BF,OTX2,Cyto_pERK,X,Y,Z,Lifetime,Area,Embryo_ID,TE_ICM,DAPI_Cor,SOX2_Cor,pERK_Cor,BF_Cor,OTX2_Cor,Cyto_pERK_Cor
138,9.927005322676225,0.7247882435000965,1.052991852993608,13.399887907516646,1.366634891181501,0.9591550693359288,447.9160229173412,327.9850854978798,99.5,138,2603,Emb1_211021,TE,4.180600812698985,0.28913955383955997,1.5160860638909845,2.602238276419,1.3082251687176156,1.5587605906341873
140,4.566762595779459,0.5665023831958473,0.9191931630395932,16.58097470891385,0.9809928607339101,0.9921443163544356,431.67062159469884,360.2601869934013,100,140,2010,Emb1_211021,TE,3.4136323624350293,0.04584958664582717,1.3875639703305138,2.8152815369385333,0.9817164228453147,1.6006149447436648
141,15.210530708174044,0.6773680914674798,1.6435743295888274,12.315194212290306,1.82646224233119,1.1142315152319993,92.67170320691497,240.2093330659885,98,141,1164,Emb1_211021,TE,4.578904368793644,0.21227530586133148,1.9392140727489846,2.5177211001913338,1.5832241397832325,1.6844875301233957
150,3.9346624780404253,0.5117573736059294,0.6084334603241008,11.595129079755113,0.7998345657048531,0.9015837920134165,390.12860107410665,403.7647874907005,104.5,150,2223,Emb1_211021,TE,3.349922699864841,-0.028134569575005153,1.041237933651233,2.457929177656373,0.8226154463904807,1.577287515262971
152,15.3642685706447,0.6583060211171285,1.2190900513944942,11.885764078002389,1.3222592724031037,0.8334336474131967,91.5035791296187,240.58837950357517,105,152,2092,Emb1_211021,TE,4.721597310187747,0.22671094112464024,1.7434866303598833,2.4827203496311,1.3302622856633886,1.506739694338719
154,20.935044065811795,0.7157437020889847,1.5206235880952894,15.085571180998759,1.5112307357554569,1.0223821385535659,122.66207042417355,353.04457831047444,105.5,154,1399,Emb1_211021,TE,5.040449521353662,0.31342073204892146,1.971844721650771,2.721151010963401,1.4688393844768104,1.719096047798294
155,8.688303438457185,0.7079352774461057,1.0299494039218386,13.409004754767487,1.3209172890073941,0.9778512671870385,443.98165948014207,179.0665363293069,107.5,155,2510,Emb1_211021,TE,4.198905557029402,0.3147317428853039,1.6116995048425125,2.6034799730054026,1.354267044815712,1.706735485384721
158,10.869412005192846,0.7351749719573729,1.006128228032962,15.577777216234947,1.8141116520179574,0.7835061282358623,460.6990154176695,216.38061825544264,109.5,158,1678,Emb1_211021,TE,4.460774283328384,0.36476130573094556,1.6177359350698808,2.7535382094572753,1.6915320451465679,1.517350169503149
159,8.0142329233766,0.584060777073484,1.5370561729988423,14.77041195360318,1.8237809048505076,0.9887586851873921,277.29531235849163,61.734207368613305,112,159,1582,Emb1_211021,TE,4.20341417887802,0.15004168992365896,2.078253945053344,2.7004946757660937,1.7218677341070754,1.7902051191974135
165,2.3386508108269854,0.47925901134163124,0.8929528962047781,15.337769803799256,0.9355623275527641,1.0639919345262927,124.68825172550677,352.4352279868625,113.5,165,1351,Emb1_211021,TE,3.0002216588282535,-0.038475533710228604,1.557286123727021,2.73829213248314,1.0694125780361516,1.8876567680494325
172,4.884435729548469,0.5510874581837226,0.8001285339546521,14.124348592389453,1.0270868962477193,0.7839431880911338,445.2996974707041,189.05471681914284,121.5,172,3723,Emb1_211021,TE,3.888263427697633,0.1502653794090416,1.565274798697641,2.6564360157920217,1.2428014708948134,1.7109158717440036
173,10.752194554433121,0.6033605095351088,1.6183396418660494,13.311720056581395,1.24737889269835,0.8991553549345073,167.92839424996146,399.3006996268555,116.5,173,896,Emb1_211021,TE,4.5825680697009465,0.2101736626846804,2.196009515634488,2.596830165344964,1.3870619732364167,1.7675987605016816
177,9.708019871604808,0.630046392412128,0.814573394296401,14.427588430997226,0.981498058634981,0.9184179422504251,327.2650055204256,431.5899172183558,117.5,177,882,Emb1_211021,TE,4.499359585631703,0.25958469204245094,1.5242961670845037,2.677397162500639,1.1573720269484067,1.8048771704151068
178,8.78683631930389,0.6589485358176789,0.9970389196942289,16.78003192579931,1.0537926375213276,0.7397599633353543,104.14367870338124,314.2071554788082,121.5,178,2250,Emb1_211021,TE,4.475455296068715,0.32898759612654555,1.785267542344166,2.828724340322379,1.2684681567874752,1.6529126956141835
180,6.253549364215474,0.606420824594387,0.8360936101669426,13.171485144056113,0.9979042562209935,0.7654793735028236,460.1021520905133,277.5884976696619,123,180,2589,Emb1_211021,TE,4.1637764670756034,0.25513868319004007,1.6313133343960968,2.5866959395038247,1.2289919046737676,1.7112106771267188
181,3.569163929552286,0.5171650914994419,0.6860671015122096,14.501482510833604,0.8878013510047942,0.738889895865843,430.4008425934511,359.66784642483725,126,181,5019,Emb1_211021,TE,3.659814845240047,0.11437352448387772,1.4777257685572451,2.6831024400160564,1.1421191468556346,1.724114052907889
183,5.98300433413041,0.5398750641550568,0.8225993312949662,13.693150777497118,1.2199276874598493,0.7169863922649873,430.80786737373717,152.886066741442,128,183,4864,Emb1_211021,TE,4.214291123891762,0.16961993431478894,1.6886296671530543,2.6258881167281,1.479903425104014,1.7261941466126356
187,3.9287328220776288,0.5127926601883228,0.5477738203595378,14.475222636193003,0.8516950421162618,0.7081470968093415,327.86020023189303,430.4417885428035,122.5,187,811,Emb1_211021,TE,3.6894796358126722,0.08439646822566871,1.2011395917545966,2.6810442853380505,1.0655762776769881,1.6253288142589244
188,5.173794656570982,0.508950962946077,0.8812345218335287,12.94518419746821,1.093906335808035,0.6882441605118162,279.2365302555375,64.73007808072529,127,188,3003,Emb1_211021,TE,4.050029235459322,0.10450563779690536,1.742758984867755,2.5696464207533807,1.360868321500368,1.669202759526747
191,6.955957427760298,0.5579297741877415,0.8402507465517524,15.529059446385475,1.056371551595382,0.7335013807460766,459.9868837489685,232.87978663641465,127,191,2102,Emb1_211021,TE,4.346016364372941,0.19636982230943567,1.695141084144121,2.751634364751365,1.3259564567862006,1.732879616457938
192,8.648310421073765,0.6305845442367153,0.8169172647520696,14.412895095444163,0.9768371813700102,0.7935270103172434,127.71174199345509,355.4410077707747,126.5,192,1749,Emb1_211021,TE,4.55430502018706,0.31569357487205846,1.659623379686179,2.677009992529173,1.242684876686548,1.8034853996351867
195,7.570881994612541,0.533109864588374,0.9256080363895686,14.595646402067262,1.0028860046106367,0.7118481000284026,106.16590326587362,170.5952036608448,129.5,195,2205,Emb1_211021,TE,4.478096440844039,0.16622126825670547,1.8286734678846954,2.6898204867489883,1.2990234961430498,1.7431288504058362
198,7.777361999097455,0.5954841416676248,0.6794208061034503,14.216613488406644,0.8653599997168183,0.9401348618247799,93.45690434704834,271.4983306975823,129,198,1890,Emb1_211021,TE,4.4955296941282255,0.2737791186798586,1.5121438604000574,2.6634735236628484,1.1465437960308165,2.013211527629722
200,7.21544968884511,0.6356731971166342,0.9058856420206731,13.259586173903273,1.372663382300587,0.5356357816447831,371.2966751762729,94.57527929062053,129,200,1022,Emb1_211021,TE,4.42053800662921,0.33907833546745597,1.7997794658102755,2.5937835623097967,1.6078636935156896,1.4507229254097072
205,1.7976916068653122,0.4884972804678367,0.5468409412274311,12.815417925134852,0.9189600271487895,0.6738248694989494,460.1429772993208,277.73409102123236,131.5,205,916,Emb1_211021,TE,3.0782288048180817,0.0911237136767652,1.3318896900297248,2.5598875087405335,1.2316541916780257,1.720410487184556
207,7.719553090297696,0.5061028919004488,1.084089255307948,13.389277050849897,1.0004643419686723,0.7812769539346103,201.50035426928406,79.07739833000333,132.5,207,775,Emb1_211021,TE,4.554387263917554,0.13266215261297565,2.030853760226504,2.603762565058623,1.3266302612014733,1.8844335495577917
208,4.808455825544847,0.5232630436836706,0.7520574496560031,15.373415138304027,0.9350041880342792,0.7436251248858936,157.03110866779437,383.799960042665,137.5,208,3468,Emb1_211021,TE,4.17575492799658,0.1966973245962529,1.7387973890554589,2.742298141044419,1.3090089829392277,1.915467414447541
210,1.8090050122774088,0.4547203071227545,0.5750639857827303,14.365034475056282,0.7261391144395957,0.6406709455021536,96.28709896786289,202.07323528414477,134,210,1216,Emb1_211021,TE,3.1318721807384615,0.034836209184923805,1.418996909135843,2.6742102771315364,1.02120218757428,1.710173927324048
211,5.116307025019451,0.5048940746302335,0.7930346272083862,16.027422536404615,0.8138416993742632,0.7887490057657983,108.7598931870334,309.93581681482306,139.5,211,3742,Emb1_211021,TE,4.275706691212457,0.17324758240653193,1.8212789727102017,2.7840997027676386,1.1902558616026517,2.006538849224588
212,3.4278420378519914,0.5079835093450671,0.9625286198405454,16.709081640508224,0.7496452971283746,0.7313210723728494,134.41651423986698,348.0754814953139,142.5,212,5244,Emb1_211021,TE,3.9320585210288996,0.1977651213113808,2.059105109496528,2.8259612540444063,1.1381248032030047,1.9792052629948684
214,4.414656857857534,0.5083970972736799,0.8249900237075419,16.033356456332342,0.9154801039611353,0.6307344995384491,206.28832147838392,410.3720462295903,145.5,214,6851,Emb1_211021,TE,4.241895367037483,0.21699721799448257,1.9490813465545624,2.784891041568182,1.3679732535911433,1.879511517803619
215,2.8452656989412297,0.5477507531277263,0.5427244832325915,14.949795007817727,0.840063704703204,0.6101119292244009,419.9310167812179,158.51056684829547,147,215,9354,Emb1_211021,TE,3.8310562953020715,0.3007498185608355,1.5524505915446625,2.715023044434552,1.297024224017494,1.870400307177007
216,1.887604820341813,0.46957873756956803,0.42442400571457384,13.924815623365316,0.8447350350351778,0.677871752282121,96.44532684168833,270.8727502449546,137.5,216,1008,Emb1_211021,TE,3.2407198434728786,0.08847086906346624,1.1668202671956984,2.6433316348177422,1.2074924122937039,1.822901527450337
217,2.203137678109675,0.5231746673621919,0.5910394853793433,16.661759422992777,1.004805904286665,0.5406456969943121,448.9801687144077,216.86559940408264,145.1904761904762,217,8108,Emb1_211021,TE,3.5410056812643607,0.2437439013745002,1.6110855461748754,2.823313987259614,1.457966855853706,1.7204386961977982
223,5.627368923331568,0.47029063426253176,0.6160700333158292,15.062057584590105,0.822315392266474,0.5500831994495301,160.0060607759564,110.04948798267975,145,223,2758,Emb1_211021,TE,4.4751283482527935,0.13603146180133252,1.6497532292043338,2.7223638541354616,1.255656983670056,1.734677280859979
226,4.245306852522501,0.5781686666457934,0.5879233225224798,15.770428939368413,0.8722345359487587,0.46576605171361923,343.84239847025776,89.93888501048372,149,226,5361,Emb1_211021,TE,4.269098471288332,0.3670644403185086,1.661865453939674,2.76860210017853,1.3546165488464819,1.6326601527234748
227,5.030534688802097,0.5580253108835205,0.5847804176553488,13.721214447639785,0.8257387988553071,0.48170486236323246,255.39905852508326,426.0638826686725,144.5,227,1906,Emb1_211021,TE,4.353540704008872,0.3039817488555333,1.590279116843464,2.6290937011978506,1.2548069456337771,1.5939231460947236
230,4.52222369096438,0.4824180649209672,0.5484943479006495,14.95896735820373,0.7605961100678894,0.5523746252109155,96.08013301789588,249.44482276946147,146.5,230,1835,Emb1_211021,TE,4.284916618147055,0.17069554198177617,1.5556652639644954,2.715601297899191,1.1926573900475788,1.7629594862062654
233,5.4782731404678024,0.4861694296981931,0.5206912433841421,15.720567096339888,0.6109860134754533,0.4980443744163974,105.08399400327748,196.24024356940933,146,233,1173,Emb1_211021,TE,4.467224820613285,0.17537029867492437,1.4962966943800087,2.7652247940682195,0.968657142924442,1.6513999202644978
234,2.9964343835594884,0.4983725338510251,0.5954595544865875,16.797687913555002,0.7412928752752209,0.5058737538872038,407.8732136916605,249.55298643989528,150.5,234,4700,Emb1_211021,TE,3.9491393175049927,0.22778355483037094,1.696675946636978,2.831811658379218,1.206986306023244,1.7393728136478295
235,2.9028930371503994,0.47511613644063766,0.6498675690562,15.113920971860573,1.1412304786702108,0.4266023221674574,254.826442036574,76.84675648703717,157.5,235,9109,Emb1_211021,TE,4.050061602669716,0.2229810842126636,1.8871170154857062,2.726678676509183,1.7084618937275198,1.681562708035921
236,2.5522129551661297,0.47478613075617154,0.7151512226251681,15.35486345172243,1.0100466895199591,0.6181103694030075,160.47194394578287,381.48939772558674,147.5,236,906,Emb1_211021,TE,3.7318387139297253,0.16089170294618038,1.835656971335999,2.741792639029628,1.486282323991915,1.891464792788555
238,2.9327381470483562,0.49203760534553215,0.5933795864950349,16.55036402907881,0.6789981002581564,0.5594858985450374,155.01769782015927,360.4570624372356,155,238,4595,Emb1_211021,TE,4.012919773315614,0.24262104583110544,1.7594045115463501,2.81729447253061,1.164257426290523,1.912463097503882
241,2.6662264888823337,0.477989549088112,0.546074846485532,15.927106412454847,1.5590497341912923,0.483862023178847,454.3433034502409,262.2740274058774,153.5,241,2043,Emb1_211021,TE,3.889228757736629,0.20445153283410833,1.6542651367163055,2.7788037816374347,1.9803756722719856,1.7431464804289067
243,1.943171620104977,0.4728505727679221,0.44061927082928687,15.721381209733185,0.7807524707531059,0.40144327421156933,408.89347396176265,186.28654725311526,160,243,6161,Emb1_211021,TE,3.6960624188184354,0.23355092209948525,1.5353955006549382,2.766259318676501,1.353918295102184,1.6610014061325766
245,2.5230678376598115,0.48251050197647405,0.6003596816580823,15.959463037826449,0.6837806409203708,0.44530688884812425,348.1286028439367,410.571478451711,154.5,245,1327,Emb1_211021,TE,3.852990329179597,0.2200028616197678,1.7637386203127141,2.7809034483056747,1.1662712094947527,1.6762122712570897
248,1.7461355094737527,0.46148617426336114,0.3313095772620773,14.777799676827719,0.5801923224008626,0.45238402246433834,258.64046364025296,419.81887034784427,153.5,248,1053,Emb1_211021,TE,3.465989413003635,0.16932223967648097,1.1546809845537818,2.7039078392031652,0.9920117435154145,1.675892494342801
249,3.8006239352113225,0.4533637365706355,0.4986904133697623,14.446796974370745,0.9449962401149129,0.39729716751612226,164.300003847745,111.5468056917978,154,249,1315,Emb1_211021,TE,4.25319266696026,0.1546385149582139,1.570870545688353,2.6812897866323793,1.4847705494400711,1.554118248151494
250,2.6763153795434724,0.46817455941703,0.58261915595269,12.149111895231135,0.7465021329791475,0.5380461097711046,410.4211578850314,366.88183962956253,154,250,1399,Emb1_211021,TE,3.90247946337099,0.18677800137860057,1.7263898995311657,2.508074440485167,1.2490162091403545,1.857312148388816
252,2.082917109153953,0.45885340418601905,0.545923035698548,16.71747649230764,0.8729352445121741,0.46360150722142895,434.0083724947639,320.385435623623,162,252,5722,Emb1_211021,TE,3.8034029582598925,0.21578766680215256,1.7790828502818263,2.827832353489725,1.48552407948433,1.8370951562229698
255,2.7853564827698696,0.4706259449761331,0.45047738391082714,14.88806029910544,0.5864649799748494,0.41131572172804826,119.3150388534188,236.59715424102632,168.79310344827587,255,12561,Emb1_211021,TE,4.222713475842134,0.28282110442644004,1.6869265875987989,2.7124148358876323,1.155817298434147,1.8267186403738829
256,2.3219586019586558,0.44802845171779576,0.4480996483897745,15.79187089443576,1.216693021274353,0.3858249037679972,389.9772313598289,128.15384927400743,166,256,7619,Emb1_211021,TE,3.9878319395723913,0.2164767746158166,1.640529029399616,2.7711541253925946,1.8575543418565017,1.7178329495256182
259,2.4224356355796672,0.4625719807132901,0.35122740121577223,15.778679709601354,0.5674831488345975,0.345183106456075,261.9247294934511,411.93038384724144,162.5,259,3794,Emb1_211021,TE,3.963874386805914,0.2269270512140561,1.3454988120864135,2.770072781789984,1.0599394320694446,1.5502607976557676
262,2.5325513822913965,0.46903521542646454,0.40398390935965967,17.913053867526212,0.7071758821568896,0.36989222212769823,120.2486582976735,291.4353406324409,169,262,6616,Emb1_211021,TE,4.131488727541945,0.2807063055842073,1.5810642306254028,2.8973983687616607,1.3450252788599433,1.7239241587562364
264,1.1959047773517144,0.44597467086071485,0.5831740772600754,16.519077624041874,0.9631413961272648,0.40856514372364183,216.29574109411791,404.6883472038595,160,264,1776,Emb1_211021,TE,3.2106761139683115,0.17504639784802045,1.815644593240445,2.8157532978032895,1.5638361123272166,1.6785821984117373
266,2.4789159162766654,0.4988411600666792,0.5547904688760329,17.239071749464287,0.534951099305676,0.4278022667690903,183.61314470038016,371.17466140322784,166.5,266,5487,Emb1_211021,TE,4.062713521956709,0.3269547691749384,1.8614195642983469,2.8588718053163706,1.0409466142314836,1.8291269739484048
275,1.8672773793175983,0.46646388792273336,0.44098625867504726,16.45119455191571,0.7099388304428363,0.33169752709720585,310.1494342667415,402.55393275893897,175,275,7090,Emb1_211021,TE,3.9404453267877018,0.31204705971629676,1.7569849825545214,2.8126884173169504,1.4089724084160533,1.7114711509588452
277,1.242968648174667,0.457783573448716,0.6168265444729206,15.79378129518951,0.6261287245133016,0.4463133124007872,159.574218438388,354.42963845718674,166,277,1401,Emb1_211021,TE,3.3629608577259393,0.23801180606792938,1.9600402166270614,2.771275090991028,1.1932960152271597,1.8634353811206954
282,1.3975165679102675,0.4380972584531844,0.31777071804113477,16.524007419556675,0.4988136852994798,0.3275315747647093,198.86642349778197,108.6125881775193,169.5,282,4935,Emb1_211021,TE,3.5464643602431485,0.21555417899652018,1.348445001750477,2.8167185410352285,1.0010416022379145,1.6103739083161108
